Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	19	3.7037037037037033	6.721409886415996E-15	RFC5, POLQ, PIF1, BLM, RFC3, RFC4, MCM8, ZGRF1, RFC2, DSCC1, DDX11, CHTF18, RAD54B, BRIP1, MCM3, MCM4, MCM5, DNA2, MCM2	481	62	19256	12.268258332774462	1.1126988219700706E-11	1.0039342221255893E-12	9.34887011474225E-13
GOTERM_BP_DIRECT	GO:0006268~DNA unwinding involved in DNA replication	13	2.53411306042885	1.2062974393241316E-14	GINS1, GINS2, BLM, MCM7, GINS3, GINS4, RAD51, CDC45, MCM3, MCM4, MCM5, MCM6, MCM2	481	21	19256	24.782496782496786	1.988265108110454E-11	1.6516222440079568E-12	1.538029235138268E-12
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	35	6.82261208576998	1.1842757515361542E-13	DCLRE1B, TOP2A, MDC1, BLM, MCM7, MCM8, WDR4, CGAS, MCM10, SMC5, BRCA1, RAD51AP1, CHEK1, PCLAF, TOPBP1, FBXO5, BARD1, POLQ, SLF1, TIPIN, PARP1, PARP2, DDX11, VRK1, CIP2A, MASTL, FANCG, WDR76, DDB2, TRAIP, RAD51, UBE2T, TIMELESS, DTL, CENPS	481	296	19256	4.733662976906221	1.946310890232894E-10	1.4967423536722318E-11	1.39380146142332E-11
GOTERM_BP_DIRECT	GO:0000727~double-strand break repair via break-induced replication	10	1.949317738791423	7.104498306719325E-13	GINS2, CDC45, MCM7, GINS4, MCM3, MCM4, CDC7, MCM5, MCM6, MCM2	481	12	19256	33.361053361053365	1.1672393052108987E-9	8.337636227099894E-11	7.764201720914692E-11
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	21	4.093567251461988	8.84732691404253E-13	GEN1, BLM, SLF1, FEN1, RMI2, MCM8, RMI1, RPA2, SMC5, NUCKS1, BRCA1, BRCA2, RAD54B, RAD51AP1, RAD51, RAD51C, EID3, RNF138, RPA3, AUNIP, TOPBP1	481	103	19256	8.162121793189755	1.4536224446359824E-9	9.690772079847917E-11	9.02427345232338E-11
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	16	3.1189083820662766	3.734127158849873E-11	CDCA8, KIF23, CENPA, AURKB, CIT, ANLN, ESPL1, RACGAP1, INCENP, KIF4A, STMN1, NUSAP1, BIRC5, KIF20A, ECT2, CEP55	481	64	19256	10.00831600831601	6.135165742104931E-8	3.834481826243964E-9	3.5707590956501912E-9
GOTERM_BP_DIRECT	GO:0031297~replication fork processing	13	2.53411306042885	1.0659819320728965E-10	GEN1, POLQ, BLM, TIPIN, PCNA, CENPX, ALYREF, DDX11, DONSON, NUCKS1, TRAIP, RAD51, CENPS	481	39	19256	13.344421344421344	1.7514078576308378E-7	1.0302401849386876E-8	9.593837388656069E-9
GOTERM_BP_DIRECT	GO:0051382~kinetochore assembly	9	1.7543859649122806	1.6229734738695268E-10	CENPE, CENPF, CENPW, CENPH, CENPX, CENPK, MIS12, CENPA, DLGAP5	481	13	19256	27.715336638413564	2.666545889651317E-7	1.3332727087838164E-8	1.241574707510188E-8
GOTERM_BP_DIRECT	GO:0030174~regulation of DNA-dependent DNA replication initiation	9	1.7543859649122806	1.6229734738695268E-10	CDT1, MCM7, GMNN, MCM3, MCM4, MCM5, MCM6, MCM2, TICRR	481	13	19256	27.715336638413564	2.666545889651317E-7	1.3332727087838164E-8	1.241574707510188E-8
GOTERM_BP_DIRECT	GO:0000076~DNA replication checkpoint	9	1.7543859649122806	1.6229734738695268E-10	CDT1, MDC1, TIPIN, CDC45, TIMELESS, TOPBP1, DNA2, CDC6, CLSPN	481	13	19256	27.715336638413564	2.666545889651317E-7	1.3332727087838164E-8	1.241574707510188E-8
GOTERM_BP_DIRECT	GO:0051984~positive regulation of chromosome segregation	9	1.7543859649122806	3.7044879108202796E-10	NCAPG2, NCAPG, SMC5, NCAPD2, NCAPD3, CDC6, SMC4, NCAPH, SMC2	481	14	19256	25.735669735669738	6.086471650013081E-7	2.898320779751295E-8	2.6989840493119183E-8
GOTERM_BP_DIRECT	GO:0034080~CENP-A containing nucleosome assembly	8	1.5594541910331383	6.441454821000024E-10	MIS18A, CENPW, NASP, HJURP, OIP5, CENPN, CENPA, ITGB3BP	481	10	19256	32.02661122661123	1.0583305209976857E-6	4.8105955776832004E-8	4.479739034604562E-8
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	11	2.144249512670565	7.405115043314105E-10	RRM1, CCNB1, RAD51C, CDK4, CDK1, CDC7, FBXO5, CDC25C, DTL, CDC25A, CDC25B	481	28	19256	15.72735372735373	1.2166597221918707E-6	5.2898278331152505E-8	4.9260113114219917E-8
GOTERM_BP_DIRECT	GO:0051315~attachment of mitotic spindle microtubules to kinetochore	9	1.7543859649122806	7.765400679035848E-10	CDT1, CENPE, NUF2, MIS12, KIF2C, SKA3, NDC80, SKA1, SKA2	481	15	19256	24.01995841995842	1.2758544960522755E-6	5.31606388152329E-8	4.9504429328853526E-8
GOTERM_BP_DIRECT	GO:0036297~interstrand cross-link repair	12	2.3391812865497075	9.812242082874433E-10	DCLRE1B, RAD51AP1, FANCI, NEIL3, RAD51, CENPX, FANCD2, NUCKS1, FANCB, FANCE, FANCG, CENPS	481	37	19256	12.983761308085633	1.6121500832078084E-6	6.448605496865077E-8	6.005092154719153E-8
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	8	1.5594541910331383	1.7333478619988518E-9	RACGAP1, INCENP, PRC1, KIF4A, CDCA8, BIRC5, KIF23, AURKB	481	11	19256	29.115101115101115	2.847886562795665E-6	1.0953425143323514E-7	1.0200085495608628E-7
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	13	2.53411306042885	2.579719324156072E-9	FOXM1, MASTL, CDC25C, CDC25A, CDC25B, AURKA, CCNA2, WEE1, CCNB1, MELK, CHEK1, CDK1, BIRC5	481	50	19256	10.408648648648649	4.238469877515527E-6	1.5698069813290467E-7	1.4618409503551073E-7
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	9	1.7543859649122806	4.943266602302616E-9	SGO1, DSN1, NUF2, MIS12, KNL1, NDC80, SPC24, AURKB, SPC25	481	18	19256	20.016632016632016	8.121754019319027E-6	2.9006382241368564E-7	2.7011421076867864E-7
GOTERM_BP_DIRECT	GO:0006271~DNA strand elongation involved in DNA replication	7	1.364522417153996	6.243079021139475E-9	POLD3, POLA1, RFC3, RFC4, MCM7, MCM3, MCM4	481	8	19256	35.02910602910603	1.0257326310547654E-5	3.5370271833559166E-7	3.2937623801184127E-7
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	12	2.3391812865497075	7.518343146338337E-9	CENPE, KIF18A, CCNB1, PSRC1, KIFC1, CDCA5, NUP62, KIF14, CDCA8, KIF2C, KIF22, SPDL1	481	44	19256	10.918162918162917	1.2352561581607802E-5	4.117545929811296E-7	3.8343550046325516E-7
GOTERM_BP_DIRECT	GO:0007051~spindle organization	9	1.7543859649122806	8.352696242547576E-9	ASPM, RANBP1, SPAG5, TTK, AUNIP, KIF11, KNSTRN, AURKB, AURKA	481	19	19256	18.963125068388226	1.3723385749675465E-5	4.426929008550215E-7	4.122459758418642E-7
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	12	2.3391812865497075	9.72934066538567E-9	CDC20, TPX2, STAG1, INCENP, KIFC1, CDCA8, BIRC5, MYBL2, NEK2, KIF11, SMC3, AURKB	481	45	19256	10.675537075537076	1.5985179028454866E-5	4.995408347883954E-7	4.6518410056375234E-7
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	15	2.923976608187134	1.1731323249410088E-8	PIF1, BLM, PAXIP1, LIG1, RPA2, BRCA1, HMGB1, BRCA2, PAGR1, RAD51, RAD51C, EID3, EXO1, RPA3, RAD54L	481	81	19256	7.4135674135674146	1.927437845328228E-5	5.840776999630538E-7	5.439068051999223E-7
GOTERM_BP_DIRECT	GO:0051310~metaphase plate congression	8	1.5594541910331383	1.6890551384781992E-8	CENPE, CENPF, INCENP, KIF2C, KIF22, FAM83D, CENPQ, NDC80	481	14	19256	22.87615087615088	2.7750791127489904E-5	8.162110566234356E-7	7.600748123151897E-7
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	7	1.364522417153996	1.833426239319213E-8	RFC5, RFC3, RFC4, PCNA, RFC2, DSCC1, CHTF18	481	9	19256	31.136983136983137	3.012273976876756E-5	8.367553642226296E-7	7.792061517106655E-7
GOTERM_BP_DIRECT	GO:1905821~positive regulation of chromosome condensation	7	1.364522417153996	1.833426239319213E-8	NCAPG2, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	481	9	19256	31.136983136983137	3.012273976876756E-5	8.367553642226296E-7	7.792061517106655E-7
GOTERM_BP_DIRECT	GO:0060236~regulation of mitotic spindle organization	9	1.7543859649122806	2.1520973262297794E-8	GPSM2, TPX2, STIL, PSRC1, BORA, CENPJ, NUP62, SASS6, TACC3	481	21	19256	17.15711315711316	3.535833426970836E-5	9.556475424312235E-7	8.899213267923142E-7
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	10	1.949317738791423	2.216562708406624E-8	RFC5, POLD3, POLQ, WDHD1, RFC3, RFC4, RFC2, POLE2, GINS4, MCMBP	481	29	19256	13.804573804573804	3.641746261595635E-5	9.583717183979167E-7	8.924581431216145E-7
GOTERM_BP_DIRECT	GO:0006298~mismatch repair	10	1.949317738791423	3.097040687026887E-8	POLD3, MSH6, RNASEH2A, PCNA, MSH2, LIG1, EXO1, RPA3, RPA2, MLH1	481	30	19256	13.344421344421345	5.088308474598957E-5	1.3047276535346603E-6	1.214992884910548E-6
GOTERM_BP_DIRECT	GO:0006284~base-excision repair	10	1.949317738791423	7.811189191221161E-8	PRMT6, POLQ, FEN1, NEIL3, LIG1, PARP2, RPA3, RPA2, DNA2, UNG	481	33	19256	12.131292131292133	1.2832960854503028E-4	3.2084459602940923E-6	2.987779865642094E-6
GOTERM_BP_DIRECT	GO:0034501~protein localization to kinetochore	7	1.364522417153996	9.663274562576612E-8	MTBP, ZWILCH, CDK1, TTK, KNL1, SPDL1, AURKB	481	11	19256	25.475713475713476	1.5875500575435186E-4	3.692269792165901E-6	3.4383279257540043E-6
GOTERM_BP_DIRECT	GO:0051988~regulation of attachment of spindle microtubules to kinetochore	7	1.364522417153996	9.663274562576612E-8	SPAG5, RACGAP1, ZWILCH, KNTC1, NEK2, ECT2, KNSTRN	481	11	19256	25.475713475713476	1.5875500575435186E-4	3.692269792165901E-6	3.4383279257540043E-6
GOTERM_BP_DIRECT	GO:1905820~positive regulation of chromosome separation	7	1.364522417153996	9.663274562576612E-8	NCAPG2, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	481	11	19256	25.475713475713476	1.5875500575435186E-4	3.692269792165901E-6	3.4383279257540043E-6
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	10	1.949317738791423	1.0390316107875766E-7	CENPW, PTTG1, HAT1, RAD54L, CDCA8, TOPBP1, CIP2A, SMC3, SMC4, PTTG3P	481	34	19256	11.774489421548246	1.7069833189664596E-4	3.879838492099974E-6	3.6129962829658914E-6
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	7	1.364522417153996	1.8919479255808572E-7	GEN1, INCENP, CDCA8, BIRC5, NDC80, AURKB, MAD2L1	481	12	19256	23.352737352737353	3.107987657179345E-4	6.907712092731886E-6	6.432622946974915E-6
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	8	1.5594541910331383	2.225142518893118E-7	CDCA5, NUSAP1, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	481	19	19256	16.856111171900647	3.655241363370587E-4	7.947628605524767E-6	7.401017508492326E-6
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	11	2.144249512670565	2.360118860974369E-7	CCNA2, CCNB2, BLM, CCNB1, CDKN2C, CCNE2, CCNF, CDC6, CDC25C, CDC25A, CDKN3	481	48	19256	9.174289674289675	3.8769240256675275E-4	8.250372954427421E-6	7.682940121895287E-6
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	13	2.53411306042885	4.2437050854606914E-7	POLQ, FEN1, PARP1, ZGRF1, PARP2, CDCA5, BRCA1, ESCO2, BRCA2, BRIP1, MSH2, NSD2, TRIP13	481	77	19256	6.75886275886276	6.969978774805652E-4	1.4525848865441491E-5	1.3526809959905954E-5
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	10	1.949317738791423	5.943350650488963E-7	CENPV, RACGAP1, KIF14, KIF23, CDC6, KIF20B, ECT2, AURKB, CDC25B, CIT	481	41	19256	9.764210739820497	9.760161881149365E-4	1.9928418609700746E-5	1.855780917397574E-5
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	13	2.53411306042885	6.502072719678681E-7	KIF14, KIF23, KIF11, KIF22, KIF15, CENPE, KIF18A, KIF18B, KIFC1, KIF4A, KIF2C, KIF20A, KIF20B	481	80	19256	6.505405405405406	0.0010677204754825365	2.1365810956864144E-5	1.9896342522216764E-5
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	8	1.5594541910331383	7.057713136808513E-7	CDCA2, BORA, RCC1, NEK2, FBXO5, MKI67, KIF20B, CDC25C	481	22	19256	14.557550557550558	0.0011589106214502376	2.2736907223090957E-5	2.117313941042554E-5
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	12	2.3391812865497075	7.513834636424651E-7	CCNA2, USP37, DBF4, CCNE2, CDK4, CDK1, RCC1, CDC7, BCAT1, CDC25A, EZH2, CDKN3	481	67	19256	7.170136841778633	0.0012337617839641712	2.3740827514703272E-5	2.2108013449480224E-5
GOTERM_BP_DIRECT	GO:0046601~positive regulation of centriole replication	5	0.9746588693957114	1.8693374929308349E-6	PLK4, STIL, CENPJ, NUP62, SASS6	481	5	19256	40.03326403326404	0.0030666126797712634	5.6876324090469667E-5	5.296456229970698E-5
GOTERM_BP_DIRECT	GO:1902975~mitotic DNA replication initiation	5	0.9746588693957114	1.8693374929308349E-6	POLA1, GINS3, MCM3, MCM4, MCM2	481	5	19256	40.03326403326404	0.0030666126797712634	5.6876324090469667E-5	5.296456229970698E-5
GOTERM_BP_DIRECT	GO:0051298~centrosome duplication	7	1.364522417153996	2.278506405058077E-6	STIL, CEP152, SASS6, CCP110, BRCA2, NDC80, SAC3D1	481	17	19256	16.484285190167544	0.0037365917902589807	6.806520042746219E-5	6.338390544979741E-5
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	19	3.7037037037037033	2.6743198073317095E-6	SF3A3, PRPF38A, DDX46, ALYREF, MAGOHB, LSM5, LSM2, SNRNP40, DDX39A, PHF5A, LSM6, SNRPD1, TRA2B, MAGOH, SRSF3, BUD13, HNRNPC, HNRNPH3, RBMX	481	199	19256	3.822271440361893	0.004384274204749294	7.846263291867855E-5	7.306623759316992E-5
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	11	2.144249512670565	3.301017692326045E-6	NUP107, NXT1, DDX39A, NUP155, NUP85, ALYREF, MAGOH, SRSF3, MAGOHB, NUP160, THOC6	481	63	19256	6.98993498993499	0.00540889995788818	9.515038716652091E-5	8.860626437296225E-5
GOTERM_BP_DIRECT	GO:0007095~mitotic G2 DNA damage checkpoint	9	1.7543859649122806	3.562784448209313E-6	BLM, CHEK1, CDK1, DONSON, BRCA1, TOPBP1, CLSPN, DTL, TICRR	481	38	19256	9.481562534194113	0.005836565958387441	1.0092508359323968E-4	9.398379665103878E-5
GOTERM_BP_DIRECT	GO:0033314~mitotic DNA replication checkpoint	6	1.1695906432748537	3.846857155084334E-6	ORC1, DONSON, TOPBP1, CDC6, CLSPN, TICRR	481	11	19256	21.836325836325834	0.006300466758427881	1.0712519162378917E-4	9.975748215727171E-5
GOTERM_BP_DIRECT	GO:0006913~nucleocytoplasmic transport	10	1.949317738791423	4.137329995501579E-6	NDC1, RANBP1, NUP107, NUP155, NUP85, NUP62, NUP54, NUP62CL, NUP160, NUP37	481	51	19256	7.849659614365496	0.006774595502735625	1.1329388637681823E-4	1.0550191488529027E-4
GOTERM_BP_DIRECT	GO:0071479~cellular response to ionizing radiation	9	1.7543859649122806	5.3629846489278885E-6	BARD1, RAD51AP1, BLM, RAD51, FIGNL1, BRCA1, BRCA2, ECT2, RHNO1	481	40	19256	9.007484407484409	0.00877270072589742	1.4336285477905438E-4	1.33502841029795E-4
GOTERM_BP_DIRECT	GO:0051383~kinetochore organization	5	0.9746588693957114	5.497175807109207E-6	CENPH, NUF2, SMC4, NDC80, SMC2	481	6	19256	33.361053361053365	0.008991219724776345	1.4336285477905438E-4	1.33502841029795E-4
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	5	0.9746588693957114	5.497175807109207E-6	CHAF1B, CHAF1A, NASP, RBBP4, ASF1B	481	6	19256	33.361053361053365	0.008991219724776345	1.4336285477905438E-4	1.33502841029795E-4
GOTERM_BP_DIRECT	GO:0007062~sister chromatid cohesion	7	1.364522417153996	6.695773674483605E-6	STAG1, RAD51C, DDX11, MCMBP, ESCO2, KIF22, SMC3	481	20	19256	14.011642411642413	0.010940901151097915	1.7189306479963381E-4	1.6007083940562368E-4
GOTERM_BP_DIRECT	GO:0016446~somatic hypermutation of immunoglobulin genes	6	1.1695906432748537	1.0281666217497951E-5	MSH6, POLQ, MSH2, EXO1, MLH1, UNG	481	13	19256	18.47689109227571	0.016750980072358868	2.5988888608229435E-4	2.4201460481187488E-4
GOTERM_BP_DIRECT	GO:0010032~meiotic chromosome condensation	5	0.9746588693957114	1.2573439340554196E-5	NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	481	7	19256	28.5951885951886	0.020446370037255024	3.119882376497461E-4	2.905307386513156E-4
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	24	4.678362573099415	1.272258790172428E-5	PRMT6, SUV39H2, ERCC6L, PAXIP1, PSIP1, VRK1, YEATS4, DEK, TTF2, BRCA2, METTL21A, HASPIN, AURKA, RAD54B, FBL, RBBP4, NSD2, CHEK1, CDK1, RAD54L, RBBP7, HNRNPC, EEF1AKMT2, BUB1	481	335	19256	2.868054736711453	0.020686384344691833	3.119882376497461E-4	2.905307386513156E-4
GOTERM_BP_DIRECT	GO:0006275~regulation of DNA replication	9	1.7543859649122806	1.5960885270473538E-5	CCNA2, USP37, PCNA, DSCC1, GMNN, NUCKS1, ESCO2, FBXO5, SMC3	481	46	19256	7.832595136942963	0.025883082242798783	3.85643154402765E-4	3.591199185856546E-4
GOTERM_BP_DIRECT	GO:0007098~centrosome cycle	9	1.7543859649122806	2.209618939704231E-5	HAUS8, HAUS7, NUP62, HAUS4, CDK1, PCLAF, BRCA1, SSX2IP, HAUS1	481	48	19256	7.506237006237006	0.03565333717508112	5.261454953527611E-4	4.899589822822425E-4
GOTERM_BP_DIRECT	GO:2000001~regulation of DNA damage checkpoint	6	1.1695906432748537	2.3018768923640816E-5	BARD1, RAD51, RPA2, BRCA1, BRCA2, WDR76	481	15	19256	16.013305613305615	0.0371140176954059	5.32673765373829E-4	4.960382599038092E-4
GOTERM_BP_DIRECT	GO:0007064~mitotic sister chromatid cohesion	6	1.1695906432748537	2.3018768923640816E-5	CDC20, CDCA5, ESCO2, PDS5B, SMC3, HASPIN	481	15	19256	16.013305613305615	0.0371140176954059	5.32673765373829E-4	4.960382599038092E-4
GOTERM_BP_DIRECT	GO:1905832~positive regulation of spindle assembly	5	0.9746588693957114	2.4650675395432553E-5	GPSM2, STIL, SPAG5, CENPJ, SASS6	481	8	19256	25.020790020790024	0.03969233248668935	5.625147177041067E-4	5.238268521529418E-4
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	8	1.5594541910331383	4.4109018646231254E-5	PRC1, CCP110, KIF20A, KLHL13, BRCA2, MYO19, AURKB, AURKA	481	39	19256	8.211951596566982	0.06990887707762072	9.927550361062732E-4	9.24476692174436E-4
GOTERM_BP_DIRECT	GO:0007057~spindle assembly involved in female meiosis I	4	0.7797270955165692	6.043496884722405E-5	CCNB2, FBXO5, NDC80, AURKA	481	4	19256	40.03326403326404	0.09452685013340856	0.0013239287175465216	0.0012328733644833706
GOTERM_BP_DIRECT	GO:1901970~positive regulation of mitotic sister chromatid separation	4	0.7797270955165692	6.043496884722405E-5	INCENP, CDCA8, BIRC5, AURKB	481	4	19256	40.03326403326404	0.09452685013340856	0.0013239287175465216	0.0012328733644833706
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	8	1.5594541910331383	7.253516641695558E-5	HAUS8, HAUS7, HAUS4, RCC1, TUBGCP3, NEK2, SAC3D1, HAUS1	481	42	19256	7.625383625383626	0.11235163593923159	0.0015680957687244476	0.001460247429183448
