Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005796~Golgi lumen	6	2.3529411764705883	0.008641297301233357	VTN, MUC16, DEFA4, DEFA3, KERA, CGA	242	107	20521	4.755001158569553	0.8297496638726254	0.19586940549462276	0.19106868477171532
GOTERM_BP_DIRECT	GO:0009887~animal organ morphogenesis	6	2.3529411764705883	0.009818319479086332	GREM2, SFTPB, LHX3, FGF9, PDX1, IGF2	222	113	19256	4.605596747189668	0.9999618012956378	0.6320543164661826	0.6289860916289681
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	5	1.9607843137254901	0.01138030896748345	HBM, HBG2, HBG1, HBD	222	76	19256	5.706495969653864	0.9999924982375769	0.6895128374416443	0.6861656877453257
GOTERM_BP_DIRECT	GO:0006885~regulation of pH	3	1.1764705882352942	0.012478396669700884	ATP6V0A4, RHCG, ATP6V1B1	222	15	19256	17.34774774774775	0.9999976146620161	0.7129996348413686	0.7095384715654398
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	5	1.9607843137254901	0.013543072951004912	PSG9, PSG8, ADCYAP1, PSG5, PSG4	222	80	19256	5.421171171171171	0.9999992155797985	0.7129996348413686	0.7095384715654398
GOTERM_MF_DIRECT	GO:0005102~receptor binding	11	4.313725490196078	0.013916129577414348	LGI1, NPPB, ADCYAP1, NXPH2, MOG, FGL1, ADIPOQ, LCN1, IGFL3, GCG, INSL4	221	380	18883	2.473362705406049	0.9919394231091201	0.36931266955445774	0.3607488975068181
GOTERM_BP_DIRECT	GO:0006590~thyroid hormone generation	3	1.1764705882352942	0.014154187378222804	FOXE1, SLC26A7, CGA	222	16	19256	16.263513513513516	0.9999995859288301	0.7129996348413686	0.7095384715654398
GOTERM_BP_DIRECT	GO:0006821~chloride transport	4	1.5686274509803921	0.015756804768574197	BSND, CLCNKB, SLC26A7, SLC4A1	222	46	19256	7.54249902075989	0.999999922625842	0.7129996348413686	0.7095384715654398
GOTERM_BP_DIRECT	GO:0097401~synaptic vesicle lumen acidification	3	1.1764705882352942	0.015921351069273282	ATP6V0A4, ATP6V1G3, ATP6V1B1	222	17	19256	15.30683624801272	0.9999999348771614	0.7129996348413686	0.7095384715654398
GOTERM_BP_DIRECT	GO:0099645~neurotransmitter receptor localization to postsynaptic specialization membrane	3	1.1764705882352942	0.015921351069273282	LGI1, LHFPL4, C1QL2	222	17	19256	15.30683624801272	0.9999999348771614	0.7129996348413686	0.7095384715654398
GOTERM_MF_DIRECT	GO:0015250~water channel activity	3	1.1764705882352942	0.016378744955883023	AQP10, AQP6, AQP5	221	17	18883	15.078253926004793	0.9965896475850182	0.3846216662347063	0.37570290295969855
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	10	3.9215686274509802	0.016722681140639403	NR5A1, DMRTA2, FOXE1, LHX3, TLX2, DMRT2, FOXI1, RORB, ISL1, SCRT1	221	334	18883	2.558186793833148	0.9969762117035039	0.3846216662347063	0.37570290295969855
GOTERM_CC_DIRECT	GO:0000785~chromatin	22	8.627450980392156	0.01926344852319816	ASCL4, FOXE1, DMRT2, FOXI2, PDX1, FOXI1, HMGA2, RORB, ISL1, ISX, KLF17, POU3F4, NR5A1, DMRTA2, SOHLH1, LHX3, TLX3, TLX2, SP8, OTX1, HMX2, DRGX	242	1097	20521	1.7005883815364218	0.9810904259355364	0.3929743498732425	0.3833426256116434
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	24	9.411764705882353	0.020928506223070718	ASCL4, FOXE1, DMRT2, FOXI2, PDX1, FOXI1, RORB, ISL1, SCRT1, ISX, KLF17, POU3F4, NR5A1, DMRTA2, SOHLH1, LHX3, ZIC2, TLX3, TLX2, SP8, OTX1, ZNF114, HMX2, DRGX	221	1255	18883	1.633978114690559	0.9993079210005035	0.4375492433928565	0.42740317398084826
GOTERM_MF_DIRECT	GO:1990782~protein tyrosine kinase binding	4	1.5686274509803921	0.021560397500517567	PSG9, PSG8, CEACAM7, PSG4	221	51	18883	6.7014461893354635	0.9994457524937072	0.4375492433928565	0.42740317398084826
GOTERM_BP_DIRECT	GO:0052695~cellular glucuronidation	3	1.1764705882352942	0.02174829750313322	UGT1A4, UGT2B4, UGT2B28	222	20	19256	13.010810810810812	0.9999999998572483	0.9146754476859408	0.9102352756097953
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	6	2.3529411764705883	0.022200860380726717	MOG, ZIC2, PTPRZ1, TLX3, GRIK1, SP8	222	139	19256	3.7441182189383633	0.999999999911409	0.9146754476859408	0.9102352756097953
GOTERM_BP_DIRECT	GO:0048665~neuron fate specification	3	1.1764705882352942	0.02604871997763661	DMRTA2, TLX3, ISL1	222	22	19256	11.828009828009828	0.9999999999984799	0.9716477803371945	0.966931043539441
GOTERM_BP_DIRECT	GO:0006833~water transport	3	1.1764705882352942	0.02604871997763661	AQP10, AQP6, AQP5	222	22	19256	11.828009828009828	0.9999999999984799	0.9716477803371945	0.966931043539441
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	5	1.9607843137254901	0.026413726067418878	DAB1, CCKAR, PTPRZ1, CTNNA2, ISL1	222	98	19256	4.4254458540172825	0.9999999999989672	0.9716477803371945	0.966931043539441
GOTERM_MF_DIRECT	GO:0004993~G-protein coupled serotonin receptor activity	3	1.1764705882352942	0.026782098360237535	CHRM1, HTR1D, HTR5A	221	22	18883	11.651378033730976	0.9999120429673013	0.5133235519045528	0.5014203970777805
GOTERM_BP_DIRECT	GO:0007035~vacuolar acidification	3	1.1764705882352942	0.028317245586079145	ATP6V0A4, ATP6V0D2, ATP6V1B1	222	23	19256	11.313748531139835	0.9999999999998627	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0097254~renal tubular secretion	2	0.7843137254901961	0.03403892529113365	ATP6V0A4, ATP6V1B1	222	3	19256	57.825825825825824	0.9999999999999997	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:1900138~negative regulation of phospholipase A2 activity	2	0.7843137254901961	0.03403892529113365	ANXA8L1, ANXA8	222	3	19256	57.825825825825824	0.9999999999999997	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0015706~nitrate transport	2	0.7843137254901961	0.03403892529113365	AQP6, SLC26A7	222	3	19256	57.825825825825824	0.9999999999999997	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0020037~heme binding	6	2.3529411764705883	0.03511372571491109	HBM, HBG2, HBG1, CYP1A1, HBD	221	155	18883	3.3074879579623415	0.9999954313466307	0.6375913353497014	0.6228066087328966
GOTERM_BP_DIRECT	GO:0003009~skeletal muscle contraction	3	1.1764705882352942	0.03557140133031662	TNNT3, STAC2, MYH8	222	26	19256	10.00831600831601	0.9999999999999999	1.0	0.9961127308066083
GOTERM_CC_DIRECT	GO:0030425~dendrite	11	4.313725490196078	0.03679244498232103	LGI1, KIRREL3, CHRM1, DPYSL5, HTR1D, LHFPL4, HTR5A, RGS8, CPLX2, GRM1, GNG13	242	441	20521	2.1151309008451866	0.9995226294823002	0.659511924456143	0.6433474165037865
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	5	1.9607843137254901	0.0376160786170761	SERPINB3, SPINK6, WFIKKN2, PI3, EPPIN	221	108	18883	3.955714764538294	0.9999981300268982	0.6488773561445628	0.6338309246977324
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	77	30.19607843137255	0.03879481908565547	LY6L, ANXA8L1, CHRM1, RDH8, PSCA, AQP10, IRS4, AQP6, GRIK1, SLC4A1, AQP5, GRM1, CDH7, GPRC6A, CCKAR, NMRK2, ANXA8, RGS8, ROS1, CD177, SLC18A3, KIRREL3, SERPINB3, UTS2R, FCRL4, OMG, TMPRSS11E, OLFM4, GJD2, PSG9, PSG8, ADGRF1, FRMD7, CEACAM7, PSG4, CLDN8, ADAM7, RHCG, ATP6V1B1, SLC24A2, AMER2, AMER3, KCNE5, ABCB5, CABP2, CLCNKB, ADRB1, ZDHHC22, LRRC52, CACNG6, PTPRZ1, MLANA, BSND, ATP6V0A4, CSMD3, ATP6V1G3, RHBG, NTSR2, MUC16, MOG, GCGR, HTR1D, GABRA3, LHFPL4, GCG, HTR5A, GNG13, XKR7, SLC4A9, MYMX, FXYD4, ALPP, TRPV5, SLC26A7, ATP13A5, RHAG, ALPG	242	5395	20521	1.2102704524391272	0.9996877625361527	0.659511924456143	0.6433474165037865
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	5	1.9607843137254901	0.04131495112415166	NPPB, ADCYAP1, UTS2R, NXPH2, NTSR2	222	113	19256	3.8379972893247225	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0001764~neuron migration	5	1.9607843137254901	0.04359706928658461	KIRREL3, DAB1, CCKAR, TLX3, DRGX	222	115	19256	3.771249510379945	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0070634~transepithelial ammonium transport	2	0.7843137254901961	0.04512693222550016	RHCG, RHBG	222	4	19256	43.36936936936937	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0021942~radial glia guided migration of Purkinje cell	2	0.7843137254901961	0.04512693222550016	DAB1, CTNNA2	222	4	19256	43.36936936936937	1.0	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0004035~alkaline phosphatase activity	2	0.7843137254901961	0.04579821465136482	ALPP, ALPG	221	4	18883	42.72171945701358	0.9999999008626438	0.7445131205808679	0.7272490482195724
GOTERM_MF_DIRECT	GO:0015020~glucuronosyltransferase activity	3	1.1764705882352942	0.04747619899356259	UGT1A4, UGT2B4, UGT2B28	221	30	18883	8.544343891402715	0.9999999458887335	0.7445131205808679	0.7272490482195724
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	7	2.7450980392156863	0.047997152055846655	GJD2, CHRM1, HTR1D, GRIK1, HTR5A, GRM1, SLC18A3	222	228	19256	2.6630314525051366	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0008210~estrogen metabolic process	3	1.1764705882352942	0.05486545777638061	CYP1A1, UGT2B4, UGT2B28	222	33	19256	7.885339885339886	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:1900004~negative regulation of serine-type endopeptidase activity	2	0.7843137254901961	0.05608823224564048	ANXA8L1, ANXA8	222	5	19256	34.6954954954955	1.0	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0030492~hemoglobin binding	2	0.7843137254901961	0.056917680342777964	SLC4A1, AHSP	221	5	18883	34.17737556561086	0.9999999982418195	0.8537652051416694	0.8339677511093989
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	5	1.9607843137254901	0.06434646991138737	ADCYAP1, ADGRF1, GCGR, GCG, HTR5A	222	131	19256	3.310638883157967	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0050896~response to stimulus	4	1.5686274509803921	0.06637941531845903	RDH8, LCN1, KERA, RLBP1	222	81	19256	4.283394505616728	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0051673~membrane disruption in other organism	2	0.7843137254901961	0.06692426677241145	DEFA4, DEFA3	222	6	19256	28.912912912912912	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	4	1.5686274509803921	0.06834132288947162	DEFA4, DEFA3, S100A7, KRT6A	222	82	19256	4.231157987255548	1.0	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	4	1.5686274509803921	0.07079511696541613	TNNT3, CPLX2, S100A7, CD177	221	82	18883	4.167972629952545	0.9999999999892761	1.0	0.9796511627906976
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	5	1.9607843137254901	0.07634986469974045	ATP6V0A4, ATP6V1G3, ATP6V0D2, SLC18A3, ATP6V1B1	222	139	19256	3.120098515781969	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0040012~regulation of locomotion	2	0.7843137254901961	0.07763646090203778	CHRM1, HTR1D	222	7	19256	24.782496782496786	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0021559~trigeminal nerve development	2	0.7843137254901961	0.07763646090203778	ISL1, DRGX	222	7	19256	24.782496782496786	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0031017~exocrine pancreas development	2	0.7843137254901961	0.07763646090203778	PDX1, IGF2	222	7	19256	24.782496782496786	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0007198~adenylate cyclase-inhibiting serotonin receptor signaling pathway	2	0.7843137254901961	0.07763646090203778	HTR1D, HTR5A	222	7	19256	24.782496782496786	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	4	1.5686274509803921	0.07853838974334826	VTN, ADIPOQ, IGF2, THBS4	222	87	19256	3.9879879879879883	1.0	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	4	1.5686274509803921	0.07915614461214351	AMER2, AMER3, ANXA8L1, ANXA8	221	86	18883	3.9741134378617287	0.9999999999995214	1.0	0.9796511627906976
GOTERM_BP_DIRECT	GO:2000648~positive regulation of stem cell proliferation	3	1.1764705882352942	0.08373410724081214	FGF9, HMGA2, HMX2	222	42	19256	6.195624195624196	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0009755~hormone-mediated signaling pathway	3	1.1764705882352942	0.08373410724081214	NR5A1, GCGR, CGA	222	42	19256	6.195624195624196	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0001654~eye development	3	1.1764705882352942	0.08717800306818968	FGF9, SMOC1, ABCB5	222	43	19256	6.051539912005029	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0048762~mesenchymal cell differentiation	2	0.7843137254901961	0.08822622360003689	HMGA2, ISL1	222	8	19256	21.684684684684687	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0010466~negative regulation of peptidase activity	2	0.7843137254901961	0.08822622360003689	SERPINB3, EPPIN	222	8	19256	21.684684684684687	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0050774~negative regulation of dendrite morphogenesis	2	0.7843137254901961	0.08822622360003689	DPYSL5, TLX2	222	8	19256	21.684684684684687	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0021520~spinal cord motor neuron cell fate specification	2	0.7843137254901961	0.08822622360003689	LHX3, ISL1	222	8	19256	21.684684684684687	1.0	1.0	0.9961127308066083
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	20	7.8431372549019605	0.08982822479936006	FOXE1, DMRT2, FOXI2, PDX1, FOXI1, RORB, ISL1, SCRT1, KLF17, POU3F4, NR5A1, DMRTA2, LHX3, ZIC2, TLX3, TLX2, SP8, OTX1, FEZF2, ZNF114	221	1170	18883	1.4605716053679854	0.9999999999999913	1.0	0.9796511627906976
GOTERM_CC_DIRECT	GO:0035578~azurophil granule lumen	4	1.5686274509803921	0.0918691940690112	SERPINB3, TTR, DEFA3, S100A7	242	91	20521	3.7273635455453635	0.9999999971008193	1.0	0.9802955665024631
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	5	1.9607843137254901	0.0953193048580084	VTN, HBG2, SLC4A1, HBD	242	147	20521	2.8842694102434363	0.9999999986663376	1.0	0.9802955665024631
GOTERM_BP_DIRECT	GO:0006836~neurotransmitter transport	3	1.1764705882352942	0.09775495140640643	CHAT, CPLX2, SLC18A3	222	46	19256	5.656874265569917	1.0	1.0	0.9961127308066083
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway	4	1.5686274509803921	0.09843449867729047	KISS1, CCKAR, GNG13, NTSR2	222	96	19256	3.614114114114114	1.0	1.0	0.9961127308066083
